IMG,QSN,TXT,OBJ,COL,CNT,OTH
COCO_train2014_000000343863.jpg,What color are the items on the wall?,0,2,5,0,0
COCO_train2014_000000034389.jpg,Are there any kittens in the picture?,0,5,0,2,0
COCO_train2014_000000343942.jpg,Where is the plane?,0,5,2,0,0
COCO_train2014_000000034397.jpg,What type of scene is this?,0,5,1,0,0
COCO_train2014_000000034404.jpg,How many feet aren't on a board?,1,5,0,3,0
COCO_train2014_000000344149.jpg,What is the man holding?,0,5,1,0,0
COCO_train2014_000000344238.jpg,What is this room used for?,0,5,1,0,0
COCO_train2014_000000344288.jpg,Where is the oven power vent?,0,5,1,0,0
COCO_train2014_000000344319.jpg,What color necklaces are these men wearing?,0,4,3,0,0
COCO_train2014_000000344544.jpg,What brand of umbrella does she have?,2,4,1,0,0
COCO_train2014_000000344578.jpg,How can you tell these are not American busses?,2,5,1,0,0
COCO_train2014_000000344669.jpg,How many road lanes are visible in the picture?,0,4,0,5,0
COCO_train2014_000000344765.jpg,Why is the towel hanging on the rack?,0,5,1,0,0
COCO_train2014_000000344814.jpg,What color is illuminated?,1,4,4,0,0
COCO_train2014_000000344989.jpg,How many of the train's windows are open?,0,5,1,2,0
COCO_train2014_000000345014.jpg,Is this train running?,0,5,1,0,0
COCO_train2014_000000345114.jpg,What is in the backpack's side pocket?,0,4,1,0,0
COCO_train2014_000000345406.jpg,Where are the horses?,0,4,1,1,1
COCO_train2014_000000345436.jpg,What are these two people doing?,0,5,0,0,0
COCO_train2014_000000345531.jpg,What does the boy's shirt tell you to do?,3,5,1,0,0
COCO_train2014_000000345608.jpg,What year was this taken?,1,4,2,1,1
COCO_train2014_000000345617.jpg,How many windows can be seen on the house in the background?,0,4,1,4,0
COCO_train2014_000000034563.jpg,Are the trains moving?,0,5,1,0,0
COCO_train2014_000000345643.jpg,What color is the building?,0,5,5,0,0
COCO_train2014_000000345648.jpg,Is this a toy?,0,5,1,0,0
COCO_train2014_000000345802.jpg,What sport is the woman enjoying?,0,5,2,0,0
COCO_train2014_000000345951.jpg,Are these birds carnivores?,1,4,1,0,0
COCO_train2014_000000346272.jpg,What does the man have in his right hand?,1,5,1,0,0
COCO_train2014_000000346712.jpg,What is in the air?,0,5,1,0,0
COCO_train2014_000000346785.jpg,What is the name of the street at the intersection?,2,5,2,0,0
COCO_train2014_000000346806.jpg,What color is the bunny?,0,4,5,0,0
COCO_train2014_000000347037.jpg,Is it day or night in the photo?,0,5,4,0,0
COCO_train2014_000000347121.jpg,Are all the bananas green?,0,4,4,1,0
COCO_train2014_000000347256.jpg,Is this person taking a nap?,0,5,1,0,1
COCO_train2014_000000347292.jpg,What does the man have in his hand?,0,5,0,0,0
COCO_train2014_000000347380.jpg,Who is in the photo?,0,4,1,0,0
COCO_train2014_000000347671.jpg,Is the plane in the air?,2,5,1,0,0
COCO_train2014_000000347671.jpg,What kind of plane is flying above the runway?,2,5,2,0,0
COCO_train2014_000000347748.jpg,Do you like the wallpaper?,0,5,3,0,0
COCO_train2014_000000347878.jpg,Is this an antique fire truck?,1,5,2,0,1
COCO_train2014_000000347962.jpg,What is the woman in bike wearing?,0,5,2,0,0
COCO_train2014_000000348071.jpg,What is attached to the building on the roofing?,0,5,1,0,0
COCO_train2014_000000034816.jpg,What is behind the man?,0,5,0,0,0
COCO_train2014_000000348523.jpg,Are the tracks on the ground animal or man made?,0,5,1,0,0
COCO_train2014_000000348562.jpg,How many sinks are in the bathroom?,2,5,0,3,0
COCO_train2014_000000348651.jpg,What is on the roof?,0,5,1,0,0
COCO_train2014_000000348751.jpg,What breed is the dog?,0,4,2,0,0
COCO_train2014_000000348857.jpg,Do you think this photo was taken in the 1970s?,0,5,1,1,0
COCO_train2014_000000348924.jpg,What is the orange food?,0,5,2,0,0
COCO_train2014_000000349319.jpg,How many people are there?,0,3,1,4,0
COCO_train2014_000000349358.jpg,What is the man crouching behind him known as?,0,5,1,0,0
COCO_train2014_000000349690.jpg,Where is this picture taken?,0,5,1,0,0
COCO_train2014_000000349892.jpg,How many animals are in the image?,0,5,0,5,0
COCO_train2014_000000349960.jpg,How many people are watching the game?,0,2,0,4,0
COCO_train2014_000000349974.jpg,Does the batter have a special number on his back?,2,4,0,1,0
COCO_train2014_000000350425.jpg,Was this taken by a person on Safari?,0,4,0,0,1
COCO_train2014_000000350557.jpg,What is this person looking at?,0,5,1,0,0
COCO_train2014_000000351033.jpg,How many people are in the photo?,1,5,1,2,0
COCO_train2014_000000351262.jpg,What color is the motorcycle?,0,5,4,0,0
COCO_train2014_000000351283.jpg,What track is the red train at?,1,5,3,2,0
COCO_train2014_000000351288.jpg,What number is on the sign?,3,5,0,3,0
COCO_train2014_000000351686.jpg,Where are the bananas?,1,5,0,0,0
COCO_train2014_000000351749.jpg,Is the ball going away from the batter?,0,5,2,0,0
COCO_train2014_000000351827.jpg,How many sailboats are there?,0,5,0,5,0
COCO_train2014_000000351827.jpg,What weather related event can be seen under the clouds in the horizon?,0,5,2,0,0
COCO_train2014_000000351989.jpg,What number of veggies are on this platter?,2,4,0,3,0
COCO_train2014_000000352019.jpg,Does this bus have a known destination?,2,4,1,0,0
COCO_train2014_000000352073.jpg,Where is the woman sitting?,0,5,1,0,0
COCO_train2014_000000352199.jpg,What is this person holding?,0,5,0,0,0
COCO_train2014_000000352412.jpg,Who is wearing glasses?,0,5,0,0,0
COCO_train2014_000000352561.jpg,What color is the vase?,0,4,4,0,0
COCO_train2014_000000352601.jpg,Is the cat awake?,0,4,0,0,2
COCO_train2014_000000352805.jpg,What time of day is it?,0,5,2,0,0
COCO_train2014_000000352831.jpg,Is this dog content?,0,5,0,0,0
COCO_train2014_000000352831.jpg,Does the dog like being outside?,0,5,2,0,0
COCO_train2014_000000035299.jpg,How many cows are shown?,0,5,0,5,0
COCO_train2014_000000353197.jpg,Is the man on the skateboard about to eat it?,0,5,1,0,1
COCO_train2014_000000353197.jpg,How many men in the photo?,1,5,0,5,0
COCO_train2014_000000003532.jpg,What color do the two girls in the forefront have in common?,0,4,4,0,2
COCO_train2014_000000353427.jpg,What kind of food is on the plate?,1,5,1,0,0
COCO_train2014_000000353461.jpg,Who is in the picture?,1,4,1,0,0
COCO_train2014_000000353610.jpg,What color is the umbrella?,0,5,4,0,0
COCO_train2014_000000353754.jpg,What is the address show on the banner?,5,5,0,0,0
COCO_train2014_000000353809.jpg,Is this a marching band?,0,5,1,0,0
COCO_train2014_000000353835.jpg,What color are his swim trunks?,0,3,5,0,0
COCO_train2014_000000353999.jpg,Might these people be circus clowns?,0,5,2,0,0
COCO_train2014_000000354205.jpg,What company does this plane fly for?,1,5,2,0,0
COCO_train2014_000000354469.jpg,Has someone lost a wheel?,0,5,1,0,0
COCO_train2014_000000354569.jpg,What time does the clock say?,3,3,1,3,1
COCO_train2014_000000035459.jpg,Would you want to ride this horse?,2,5,1,0,0
COCO_train2014_000000354604.jpg,Where is the plane heading?,1,5,1,0,0
COCO_train2014_000000354608.jpg,How many books?,0,3,2,3,0
COCO_train2014_000000354679.jpg,Are these horses in a meadow?,0,5,1,0,0
COCO_train2014_000000354690.jpg,What is on the bench?,0,5,2,0,0
COCO_train2014_000000354842.jpg,Is everyone skating?,0,5,1,0,0
COCO_train2014_000000354846.jpg,How many players holding rackets?,0,4,0,3,0
COCO_train2014_000000355175.jpg,Does this refrigerator make ice?,0,5,0,0,0
COCO_train2014_000000355180.jpg,Can you see a reflection in this picture?,0,5,0,0,0
COCO_train2014_000000355194.jpg,Does the fence show a grid-like design?,0,5,2,0,0
COCO_train2014_000000355231.jpg,How many people are there?,0,4,0,5,0
COCO_train2014_000000355387.jpg,Is this an adult elephant?,0,5,1,0,0
COCO_train2014_000000355398.jpg,Are the court colors complimentary?,0,5,3,0,0
COCO_train2014_000000355398.jpg,Is this at Wimbledon?,2,4,1,0,1
COCO_train2014_000000355562.jpg,What is on the girl's face?,0,5,1,0,0
COCO_train2014_000000355593.jpg,How old are these young men?,1,4,1,1,0
COCO_train2014_000000355678.jpg,Will these skiers make it back before the sun goes down?,0,5,0,0,1
COCO_train2014_000000355717.jpg,Is this a professional event?,0,5,0,0,1
COCO_train2014_000000355968.jpg,Does this plane have flights to Los Angeles?,3,4,1,0,0
COCO_train2014_000000356112.jpg,How high is the skateboard off of the ground?,1,5,2,1,0
COCO_train2014_000000356147.jpg,How many mammals are pictured?,0,5,1,4,0
COCO_train2014_000000356147.jpg,How many people are on the elephant?,1,4,0,4,0
COCO_train2014_000000356213.jpg,Do these look like antiques?,2,5,2,0,2
COCO_train2014_000000356396.jpg,How many rooftops are visible?,0,5,0,5,0
COCO_train2014_000000356513.jpg,Is there a horse?,0,5,1,0,0
COCO_train2014_000000356641.jpg,Was the lawn grazed upon?,2,3,2,0,0
COCO_train2014_000000356771.jpg,What type of park is depicted in the photo?,0,5,2,0,0
COCO_train2014_000000356958.jpg,How crowded is this stadium?,0,5,2,2,0
COCO_train2014_000000356962.jpg,What does the white sign say?,3,5,4,1,0
COCO_train2014_000000357059.jpg,Do the drapes match the wall?,0,4,4,0,0
COCO_train2014_000000035715.jpg,How many slices does this pizza have?,0,4,1,4,0
COCO_train2014_000000357210.jpg,How many people are in the picture?,0,5,2,3,0
COCO_train2014_000000357290.jpg,Could this be Great Britain?,2,5,1,0,0
COCO_train2014_000000357415.jpg,Are there waves?,0,5,0,0,0
COCO_train2014_000000357668.jpg,Why is he feeding the goat?,0,4,1,0,1
COCO_train2014_000000035769.jpg,What animal is on top of the computer screen?,0,5,0,0,0
COCO_train2014_000000357728.jpg,How many people are not wearing white?,0,4,3,5,0
COCO_train2014_000000357858.jpg,What are the people seen on the right doing?,0,4,3,0,1
COCO_train2014_000000357865.jpg,What color are the towels?,0,5,5,0,1
COCO_train2014_000000358020.jpg,How many windows are shown?,0,5,1,4,0
COCO_train2014_000000035818.jpg,What color are most of the people wearing?,0,5,5,2,0
COCO_train2014_000000358312.jpg,How many fruit is there?,0,3,0,4,0
COCO_train2014_000000358486.jpg,How many people are in the picture?,1,4,0,4,0
COCO_train2014_000000358534.jpg,What is the dog doing?,0,5,1,0,0
COCO_train2014_000000358620.jpg,Do the flowers need water?,0,3,1,0,0
COCO_train2014_000000358788.jpg,What type of desert is this?,2,5,0,0,0
COCO_train2014_000000358890.jpg,How many sheep are there?,1,4,2,3,0
COCO_train2014_000000359037.jpg,How many claws can clearly be seen?,0,4,0,5,0
COCO_train2014_000000359189.jpg,How many animals total are in the picture?,0,4,0,4,0
COCO_train2014_000000359202.jpg,Is this being held in a skate park?,0,5,1,0,0
COCO_train2014_000000359205.jpg,How many sections of fence can be seen in the background?,0,5,0,5,0
COCO_train2014_000000003602.jpg,How long can you park here?,4,5,1,1,0
COCO_train2014_000000036023.jpg,What color are the skis?,0,5,5,0,0
COCO_train2014_000000360277.jpg,Is the bowl full of fruit?,0,5,2,1,0
COCO_train2014_000000360334.jpg,Does he feel comfortable with the situation?,0,5,0,1,1
COCO_train2014_000000360485.jpg,Whose apt is this?,0,4,1,0,1
COCO_train2014_000000360485.jpg,How many tulip blooms are visible?,1,5,0,3,0
COCO_train2014_000000360536.jpg,What kind of cake?,0,5,1,0,0
COCO_train2014_000000360566.jpg,Do you see any boat traffic in the river?,0,5,2,0,0
COCO_train2014_000000360579.jpg,What color is this picture?,0,4,5,0,0
COCO_train2014_000000360868.jpg,Is there a wooden cutting board on the counter?,0,4,2,0,0
COCO_train2014_000000360898.jpg,What sport is the man practicing?,0,5,1,0,0
COCO_train2014_000000361071.jpg,Is the bus old?,1,4,1,0,0
COCO_train2014_000000361275.jpg,Is this an old photo?,0,5,2,0,1
COCO_train2014_000000361604.jpg,How old is the child?,0,5,1,3,1
COCO_train2014_000000361648.jpg,How many corners does the railing have?,0,5,1,4,0
COCO_train2014_000000361942.jpg,Can this motorcycle be easily stolen?,4,4,1,1,0
COCO_train2014_000000362008.jpg,What brand tennis racket is she using?,1,4,2,0,0
COCO_train2014_000000362071.jpg,Is it a clear day?,0,5,3,0,0
COCO_train2014_000000362117.jpg,What is on the floor?,0,5,2,0,0
COCO_train2014_000000362140.jpg,Who is in the pictures on the wall?,1,5,1,0,0
COCO_train2014_000000362199.jpg,Where are the people looking at?,0,5,2,0,0
COCO_train2014_000000036228.jpg,Is there a light on the oven?,1,5,2,0,0
COCO_train2014_000000362319.jpg,What animal is the toy?,0,5,1,0,0
COCO_train2014_000000362500.jpg,Is the table long or wide?,0,4,0,0,1
COCO_train2014_000000362561.jpg,What time is displayed on the clock?,1,4,0,3,0
COCO_train2014_000000362591.jpg,Has the grass been cut?,0,5,1,0,0
COCO_train2014_000000362608.jpg,"Using a 24 hour time format, what time is it?",3,4,1,2,0
COCO_train2014_000000362662.jpg,Does the letter painted on the road look like an item capable of lifting iron fragments?,1,4,1,0,1
COCO_train2014_000000036267.jpg,What video game system is he playing?,1,5,1,0,0
COCO_train2014_000000362796.jpg,Are there any plants?,1,4,1,0,0
COCO_train2014_000000036282.jpg,What is the woman looking for in the gravel?,1,4,1,0,0
COCO_train2014_000000362973.jpg,Is it a sunny day?,2,4,0,0,0
COCO_train2014_000000363137.jpg,Is this a tourist attraction?,1,4,1,0,0
COCO_train2014_000000363165.jpg,Why is it blurry?,0,5,2,0,0
COCO_train2014_000000363346.jpg,Is this picture taken during the day?,1,4,0,0,0
COCO_train2014_000000363455.jpg,What is the temperature in this picture?,1,3,1,1,1
COCO_train2014_000000036388.jpg,What vehicle is in the picture?,0,3,1,0,0
COCO_train2014_000000363947.jpg,How many feet can you see in this picture?,0,5,2,3,1
COCO_train2014_000000364032.jpg,How many different colors are in the kitchen?,0,3,3,4,0
COCO_train2014_000000036425.jpg,Could you wash your hands with soap in this bathroom?,0,5,2,0,0
COCO_train2014_000000364293.jpg,Is there is a light in the side of the dishwasher?,0,5,4,0,0
COCO_train2014_000000364312.jpg,How many signs are on this post?,2,4,2,1,0
COCO_train2014_000000364369.jpg,What language is the bottom sign?,3,4,1,0,0
COCO_train2014_000000364476.jpg,What time is it?,2,4,0,2,0
COCO_train2014_000000364517.jpg,Is this a healthy meal?,0,5,0,0,1
COCO_train2014_000000364571.jpg,How many vehicles are in the field?,0,4,1,3,0
COCO_train2014_000000036459.jpg,What is the woman eating?,0,4,1,0,0
COCO_train2014_000000364742.jpg,Does this photo look washed out?,0,5,3,1,0
COCO_train2014_000000364937.jpg,What is the large appliance used for?,0,5,1,0,0
COCO_train2014_000000364994.jpg,Why is the dog looking at the man?,0,5,1,0,0
COCO_train2014_000000365041.jpg,What is one state that borders the state where this photo was taken?,0,5,1,0,0
COCO_train2014_000000365080.jpg,What does the child have on its head?,0,5,1,0,0
COCO_train2014_000000365525.jpg,What color is her blouse?,0,3,3,0,0
COCO_train2014_000000365578.jpg,Does this room look safe?,0,5,1,0,0
COCO_train2014_000000365703.jpg,Do you think they are at a zoo?,0,4,3,1,0
COCO_train2014_000000365755.jpg,What color is his hat?,0,3,5,0,0
COCO_train2014_000000366000.jpg,Is he doing a trick?,0,4,3,0,0
COCO_train2014_000000366068.jpg,Is the configuration of this room usual?,0,5,1,0,0
COCO_train2014_000000366262.jpg,Where was this taken?,0,5,2,0,0
COCO_train2014_000000366274.jpg,What is the color of the boy's wetsuit?,0,5,5,0,0
COCO_train2014_000000366470.jpg,How many brown suitcases are there?,0,5,2,4,0
COCO_train2014_000000366724.jpg,What brand is the mouse pad?,2,5,1,0,0
COCO_train2014_000000366733.jpg,Are these cupboards?,0,5,1,0,0
COCO_train2014_000000367222.jpg,What is said on the side of the train?,2,5,1,0,0
COCO_train2014_000000367319.jpg,Why is the penny provided in this picture?,1,5,0,0,0
COCO_train2014_000000367389.jpg,What color is this women's top?,0,4,5,0,0
COCO_train2014_000000036776.jpg,In what direction is the train traveling?,2,4,0,0,1
COCO_train2014_000000367784.jpg,Is this a professional photograph?,0,4,1,0,1
COCO_train2014_000000367823.jpg,Where are the gloves?,0,4,1,0,2
COCO_train2014_000000368307.jpg,Is this an early inning?,1,4,2,0,0
COCO_train2014_000000368347.jpg,What is the floor made of?,0,5,1,0,1
COCO_train2014_000000036836.jpg,What color is the street sign above the traffic light?,1,3,5,0,0
COCO_train2014_000000368490.jpg,Is the tv on?,0,5,1,0,0
COCO_train2014_000000368736.jpg,What time is it according to clock?,3,5,1,2,0
COCO_train2014_000000368834.jpg,Are the flowers freshly-picked?,0,5,2,0,0
COCO_train2014_000000368879.jpg,What kind of sauce is in the bottle?,2,3,1,0,0
COCO_train2014_000000368956.jpg,Could this be a downhill race?,1,4,2,1,0
COCO_train2014_000000368986.jpg,What kind of desert is shown?,0,5,1,0,0
COCO_train2014_000000369022.jpg,Does the desk appear to be organized?,0,5,1,0,0
COCO_train2014_000000369078.jpg,Are there television cameras present?,0,5,3,0,1
COCO_train2014_000000369212.jpg,Why would one tool have so many attachments on it?,0,5,0,1,0
COCO_train2014_000000369230.jpg,How many windows are there?,0,4,1,4,0
COCO_train2014_000000369491.jpg,Is he going to hurt himself?,0,1,1,0,0
COCO_train2014_000000036950.jpg,Where is the photo taken?,0,5,0,0,1
COCO_train2014_000000369529.jpg,Is the man going to be able to hit the ball?,0,5,1,0,0
COCO_train2014_000000369543.jpg,What color is the vase?,1,4,4,0,0
COCO_train2014_000000369609.jpg,Is it safe to cross the street?,1,4,5,0,1
COCO_train2014_000000369811.jpg,What color is the rope on the spotted cow's head?,0,4,5,0,0
COCO_train2014_000000370082.jpg,What is the man waiting for?,0,5,3,0,0
COCO_train2014_000000370136.jpg,Is this an enclosed area?,0,5,1,0,0
COCO_train2014_000000370151.jpg,What are the legal parking times?,3,2,1,3,0
COCO_train2014_000000370278.jpg,What occasion is this 'cake' likely for?,0,5,1,0,0
COCO_train2014_000000037035.jpg,Where are the pans?,0,5,1,0,0
COCO_train2014_000000370914.jpg,Is it day or night out?,0,3,5,0,1
COCO_train2014_000000370945.jpg,Could you trim the hedge without a ladder?,0,4,3,1,2
COCO_train2014_000000037123.jpg,Is it light out?,0,4,3,0,1
COCO_train2014_000000371254.jpg,What number is on the train?,3,5,0,2,0
COCO_train2014_000000371254.jpg,What is the name on the train?,4,5,1,0,0
COCO_train2014_000000037157.jpg,Are they perfect circles?,0,5,0,0,0
COCO_train2014_000000371628.jpg,What kind of animal is this?,0,5,1,0,0
COCO_train2014_000000371643.jpg,Is this something you can make at home?,0,5,0,0,0
COCO_train2014_000000371965.jpg,What is the man holding?,0,5,1,0,0
COCO_train2014_000000372201.jpg,What is on the ceiling?,0,5,1,0,0
COCO_train2014_000000372374.jpg,Is there a tree in the photo?,2,5,1,0,0
COCO_train2014_000000372603.jpg,How many people are walking on the sidewalk?,2,5,1,2,0
COCO_train2014_000000372674.jpg,What season is it?,0,5,0,0,1
COCO_train2014_000000373425.jpg,How many windows?,1,5,0,4,0
COCO_train2014_000000373511.jpg,Are there fruits or vegetables in the blender?,0,5,1,0,0
COCO_train2014_000000373596.jpg,How many cards are there hanging?,1,4,0,5,0
COCO_train2014_000000373679.jpg,What is the color of the cat?,0,3,4,0,0
COCO_train2014_000000373704.jpg,Is tea available?,0,5,0,0,0
COCO_train2014_000000373716.jpg,Is the dog under the bench hiding?,0,4,0,0,1
COCO_train2014_000000373895.jpg,Has the man lost his balance and tipped over?,0,5,0,0,0
COCO_train2014_000000373898.jpg,Is the person getting into or out of the car?,1,4,0,0,0
COCO_train2014_000000373970.jpg,Does everyone here have a home?,1,5,0,0,1
COCO_train2014_000000374027.jpg,Is there any doors in the image?,0,4,0,2,0
COCO_train2014_000000374049.jpg,What is the girl doing with her hands?,0,5,2,0,0
COCO_train2014_000000374391.jpg,"Is it more likely this child has two brunette parents, or that at least one is blonde?",0,4,3,2,0
COCO_train2014_000000374796.jpg,What time is displayed?,3,5,0,5,0
COCO_train2014_000000374885.jpg,Is the man carrying the suitcase?,1,5,1,0,1
COCO_train2014_000000374897.jpg,What type of vehicle is this?,0,5,3,0,0
COCO_train2014_000000037492.jpg,What is the color of the cat next to him?,0,4,5,0,0
COCO_train2014_000000374977.jpg,Is the person in the orange  jacket directing traffic?,0,5,5,0,0
COCO_train2014_000000374977.jpg,Has there been an accident?,0,5,0,0,1
COCO_train2014_000000003751.jpg,What kind of luggage is shown?,0,4,1,0,0
COCO_train2014_000000375380.jpg,Is this a bar?,0,5,1,1,0
COCO_train2014_000000375733.jpg,Is the train on the tracks in the foreground?,0,5,0,0,1
COCO_train2014_000000375802.jpg,How many lawn chairs are sitting on the beach?,1,5,0,5,0
COCO_train2014_000000375815.jpg,What  is in the white bowl?,0,5,3,1,0
COCO_train2014_000000376009.jpg,Where are the bananas?,0,5,3,0,1
COCO_train2014_000000376132.jpg,What is in the shelves?,0,5,1,1,0
COCO_train2014_000000376144.jpg,What is the container made of?,0,5,1,0,0
COCO_train2014_000000376283.jpg,Are all the trucks the same?,1,5,2,0,0
COCO_train2014_000000376366.jpg,What type of window covering is shown?,0,5,1,0,0
COCO_train2014_000000376558.jpg,What year was this picture taken?,1,5,0,3,0
COCO_train2014_000000376623.jpg,Can you see what does the street sign say?,4,5,1,0,0
COCO_train2014_000000376719.jpg,What is on tennis player's wrist?,0,5,2,0,0
COCO_train2014_000000376947.jpg,What's in the woman's other hand?,0,5,2,1,0
COCO_train2014_000000377007.jpg,Where is a USB port?,1,5,1,0,2
COCO_train2014_000000377059.jpg,How many vehicles are in the picture?,0,5,0,4,0
COCO_train2014_000000377262.jpg,How many umbrellas do you see?,0,4,0,5,0
COCO_train2014_000000377515.jpg,What is in the pan?,0,5,2,0,0
COCO_train2014_000000377589.jpg,Is this a new cell phone?,0,5,1,0,0
COCO_train2014_000000377666.jpg,Are the grounds well maintained?,0,4,2,1,0
COCO_train2014_000000377745.jpg,What is on the floor?,0,5,1,0,0
COCO_train2014_000000377837.jpg,How many people are in the photo?,0,5,1,4,0
COCO_train2014_000000377960.jpg,Are the flowers dying?,0,1,1,0,0
COCO_train2014_000000378186.jpg,Is this like a corner of a student dorm room?,0,5,0,0,0
COCO_train2014_000000378194.jpg,Is it sunny?,0,5,2,0,0
COCO_train2014_000000378272.jpg,What color are the sheep?,0,4,5,0,0
COCO_train2014_000000378533.jpg,Are the bird's feet visible?,0,4,1,0,1
COCO_train2014_000000378566.jpg,Is this a new bench?,0,5,1,0,0
COCO_train2014_000000378632.jpg,How many ways can you go here?,3,4,0,3,0
COCO_train2014_000000037868.jpg,What appliance is this?,0,5,0,0,0
COCO_train2014_000000379138.jpg,What is the number under the button?,3,4,0,3,0
COCO_train2014_000000379272.jpg,Where is the boy?,0,5,1,0,0
COCO_train2014_000000037931.jpg,How hairy is this man?,0,5,0,0,0
COCO_train2014_000000379316.jpg,Was this photo taken from the inside of an airplane?,0,5,1,0,0
COCO_train2014_000000379375.jpg,Was this photo taken outside?,0,5,2,0,0
COCO_train2014_000000379522.jpg,How many people might live here?,0,2,0,5,0
COCO_train2014_000000379593.jpg,How many lights are in this room?,0,5,1,4,0
COCO_train2014_000000379733.jpg,Does this boat look like it is moving?,0,5,0,0,0
COCO_train2014_000000379742.jpg,What color are the people in the background wearing?,0,5,5,0,0
COCO_train2014_000000380058.jpg,Are these animals vulnerable to predator attack?,0,4,2,1,0
COCO_train2014_000000380192.jpg,How many people are pictured in the photo?,0,4,0,4,0
COCO_train2014_000000380239.jpg,Why does the chair have wheels?,0,4,1,0,1
COCO_train2014_000000038033.jpg,What kind of bread is on the plate?,1,5,0,0,0
COCO_train2014_000000380474.jpg,Is he in an open field?,0,5,0,0,1
COCO_train2014_000000038055.jpg,What is the bird looking at?,0,5,1,0,0
COCO_train2014_000000380665.jpg,How many people are in this photo?,0,4,1,3,0
COCO_train2014_000000381025.jpg,Is the woman wearing pants?,0,5,1,0,0
COCO_train2014_000000381154.jpg,Where are the people at?,4,5,0,0,1
COCO_train2014_000000381154.jpg,How many people are visible?,1,5,0,5,0
COCO_train2014_000000381186.jpg,Is a bird about to land?,0,5,1,0,0
COCO_train2014_000000381214.jpg,How many tires are used a bumpers on the dock?,0,3,2,3,0
COCO_train2014_000000038123.jpg,What brand logos are visible in this image?,3,5,1,0,0
COCO_train2014_000000381314.jpg,What time of day do you think it is in this scene?,0,3,2,2,0
COCO_train2014_000000381476.jpg,Is this person in danger of hitting the wooden pole in front of him?,0,5,3,1,1
COCO_train2014_000000381661.jpg,Are there any clocks visible in this kitchen?,1,5,0,0,0
COCO_train2014_000000381808.jpg,What emotion do these animals typically symbolize?,0,5,0,0,0
COCO_train2014_000000381887.jpg,Is the ground outside wet?,0,4,2,0,0
COCO_train2014_000000381928.jpg,How many people are in the water?,1,2,0,4,0
COCO_train2014_000000381928.jpg,How many kites?,0,3,0,4,0
COCO_train2014_000000382472.jpg,What are the adults holding that the child is missing?,0,5,1,0,0
COCO_train2014_000000382643.jpg,Is the person in front moving?,1,4,1,0,0
COCO_train2014_000000382653.jpg,What room is this?,0,5,1,0,0
COCO_train2014_000000382695.jpg,Which team is at bat?,3,4,2,0,0
COCO_train2014_000000382800.jpg,Is this person modeling?,0,4,0,0,0
COCO_train2014_000000382971.jpg,How many pieces are missing?,0,5,1,3,0
COCO_train2014_000000383111.jpg,How many pairs of shoes are white?,0,4,1,4,0
COCO_train2014_000000038317.jpg,Is this in the southern part of the United States or the north?,0,5,3,0,0
COCO_train2014_000000383213.jpg,What is painted on the sign?,4,4,2,0,0
COCO_train2014_000000383372.jpg,What is the shadow of on the building?,0,5,4,0,1
COCO_train2014_000000383637.jpg,Is there a leather armchair in the room?,0,5,4,0,0
COCO_train2014_000000383756.jpg,Has the man hit the ball?,0,5,1,0,0
COCO_train2014_000000383873.jpg,Is there any meat in this photo?,0,5,1,0,0
COCO_train2014_000000383956.jpg,Is the building brick?,0,5,1,0,0
COCO_train2014_000000383968.jpg,Is the woman shorter than the man?,0,5,2,2,0
COCO_train2014_000000383968.jpg,What are these people holding?,0,5,1,0,0
COCO_train2014_000000384302.jpg,What seems unusual about this refrigerator?,0,5,1,0,1
COCO_train2014_000000384328.jpg,Is this person about to attend a conservative gathering?,0,5,1,0,1
COCO_train2014_000000384362.jpg,"Is there a jewelry stone that has the same name as this brown, edible covering?",0,5,4,0,0
COCO_train2014_000000384605.jpg,What kind of clouds are pictured?,0,5,3,0,1
COCO_train2014_000000384693.jpg,Where is the tower?,0,5,2,0,0
COCO_train2014_000000384924.jpg,Is the woman attractive?,0,5,2,0,1
COCO_train2014_000000384924.jpg,What brand of tennis shoes is he wearing?,3,4,1,0,0
COCO_train2014_000000384930.jpg,Who is wearing blue shirt?,1,4,3,0,0
COCO_train2014_000000384986.jpg,How many strips are on the zebras neck?,0,3,1,5,0
COCO_train2014_000000385172.jpg,How much does this meter cost per hour?,4,5,0,3,0
COCO_train2014_000000385265.jpg,Is this an urban or suburban environment?,1,5,1,1,0
COCO_train2014_000000385307.jpg,What is the blue object on the right?,1,5,4,0,0
COCO_train2014_000000385317.jpg,How many plants are in this forest?,0,4,0,3,0
COCO_train2014_000000385323.jpg,Where is the person's right hand?,0,5,3,0,0
COCO_train2014_000000385513.jpg,How many lines are on the zebra?,0,3,1,4,0
COCO_train2014_000000385519.jpg,What is the man holding?,0,4,2,1,0
COCO_train2014_000000038561.jpg,Who owns the image?,1,4,2,0,0
COCO_train2014_000000385701.jpg,What is this person holding?,0,5,3,0,0
COCO_train2014_000000385849.jpg,Are there any people around?,0,4,1,1,0
COCO_train2014_000000385971.jpg,Is there a lot of traffic?,0,5,1,1,0
COCO_train2014_000000385971.jpg,Does this look like a rich neighborhood?,1,4,2,0,0
COCO_train2014_000000386162.jpg,Is his back going to hurt later?,1,4,2,0,0
COCO_train2014_000000386261.jpg,What is the of this woman?,0,5,2,1,0
COCO_train2014_000000386333.jpg,What kind of trees are in the background?,1,4,2,0,0
